movie_id,title,rating,release_year,content_rating,duration,listed_in
s349,Nobody Sleeps in the Woods Tonight,5.96,2020,R,103,"Horror Movies, International Movies"
s350,Exes Baggage,8.08,2018,R,103,"Dramas, International Movies, Romantic Movies"
s351,Listen,7.03,2017,R,103,"Dramas, Independent Movies, International Movies"
s352,Grown Ups,4.12,2010,PG-13,103,Comedies
s353,The Competition,6.74,2018,PG-13,103,"Comedies, Romantic Movies"
s354,The Cincinnati Kid,6.33,1965,PG-13,103,"Classic Movies, Dramas"
s355,The Bund,8.43,1983,PG-13,103,"Action & Adventure, Dramas, International Movies"
s356,Amandla! A Revolution in Four Part Harmony,9.74,2002,PG-13,103,"Documentaries, International Movies, Music & Musicals"
s357,The Royal Bengal Tiger,6.34,2014,R,103,"Dramas, International Movies, Thrillers"
s358,Tee Shot: Ariya Jutanugarn,9.06,2019,PG-13,103,"Children & Family Movies, Dramas, International Movies"
s359,When Two Worlds Collide,1.44,2016,PG-13,103,"Documentaries, International Movies"
s360,The Smurfs,7.69,2011,PG,103,"Children & Family Movies, Comedies"
s361,Edge of Seventeen,5.35,1998,R,103,"Comedies, Dramas, Independent Movies"
s362,Shine Your Eyes,9.67,2020,R,103,"Dramas, Independent Movies, International Movies"
s363,Project Marathwada,8.83,2016,R,103,"Dramas, Independent Movies, International Movies"
s364,Sweet & Sour,8.29,2021,PG-13,103,"Comedies, International Movies, Romantic Movies"
s365,The F**k-It List,2.55,2019,R,103,Comedies
s366,"What Happened, Miss Simone?",8.24,2015,PG-13,103,"Documentaries, Music & Musicals"
s367,Big Stone Gap,4.21,2014,PG-13,103,"Comedies, Romantic Movies"
s368,The Stand at Paxton County,4.66,2020,R,103,"Dramas, Independent Movies, Thrillers"
s369,The Main Event,9.62,2020,G,103,"Children & Family Movies, Comedies, Sports Movies"
s370,SETHUM AAYIRAM PON,7.59,2020,R,103,"Dramas, Independent Movies, International Movies"
s371,Ringan,5.59,2015,PG-13,103,"Dramas, International Movies"
s372,Rogue Warfare,7.64,2019,R,103,Action & Adventure
s373,Go Karts,5.63,2020,PG,103,"Children & Family Movies, Dramas"
s374,Dragon Quest Your Story,7.96,2019,PG,103,"Action & Adventure, Anime Features, Children & Family Movies"
s375,The Coldest Game,7.41,2019,R,103,"Dramas, International Movies, Thrillers"
s376,Radium Girls,8.11,2018,PG-13,103,"Dramas, Independent Movies"
s377,The Brave,4.53,2019,R,103,"Action & Adventure, Independent Movies"
s378,The Vendor,5.97,2018,R,103,"Comedies, International Movies"
s379,Jarhead: Law of Return,2.55,2019,R,103,"Action & Adventure, Dramas"
s380,Ferris Bueller's Day Off,9.75,1986,PG-13,103,"Classic Movies, Comedies, Cult Movies"
s381,Oththa Seruppu Size 7,6.92,2019,R,103,"Dramas, International Movies, Thrillers"
s382,Our Souls at Night,7.12,2017,PG-13,103,"Dramas, Romantic Movies"
s383,One Lagos Night,8.57,2021,PG-13,103,"Comedies, International Movies"
s384,Tall Girl,2.75,2019,PG,103,"Children & Family Movies, Comedies, Romantic Movies"
s385,Needhi Singh,6.49,2016,PG-13,103,"Action & Adventure, Dramas, International Movies"
s386,Mere Pyare Prime  ister,3.23,2019,R,103,"Dramas, International Movies"
s387,No Other Woman,6.09,2011,R,103,"Dramas, International Movies, Romantic Movies"
s388,Budapest,9.83,2018,R,103,"Comedies, International Movies"
s389,Your Son,5.65,2018,R,103,"Dramas, International Movies, Thrillers"
s390,Buddies,2.55,2012,R,103,"Comedies, Dramas, Independent Movies"
s391,Mandobasar Galpo,4.28,2017,PG-13,103,"Dramas, International Movies, Romantic Movies"
s392,Love O2O,6.11,2016,PG-13,103,"International Movies, Romantic Movies, Sci-Fi & Fantasy"
s393,Expelled from Paradise,8.9,2014,R,103,"Action & Adventure, Anime Features, Sci-Fi & Fantasy"
s394,First Match,6.01,2018,R,103,"Dramas, Independent Movies, Sports Movies"
s395,Jeremiah Tower: The Last Magnificent,5.4,2016,R,103,Documentaries
s396,Gerald's Game,4.56,2017,R,103,"Horror Movies, Thrillers"
s397,Rocco,2.08,2016,R,103,"Documentaries, International Movies"
s398,Message from the King,5.42,2017,R,103,"Independent Movies, Thrillers"
s399,Incir Receli 2,9.04,2014,PG-13,103,"Dramas, International Movies, Romantic Movies"
s400,Hridaynath,8.86,2012,PG-13,103,"Dramas, International Movies"
s401,Hampstead,9.58,2019,PG-13,103,"Comedies, Dramas, International Movies"
s402,Nightbooks,3.6,2021,PG,103,Children & Family Movies
s403,Even the Rain,8.42,2010,R,103,"Dramas, International Movies"
s404,6-5=2,1.54,2014,R,103,"Horror Movies, International Movies, Thrillers"
s405,The Queen,8.91,2006,PG-13,103,"Dramas, International Movies"
s406,A Wednesday,3.52,2008,R,103,"Action & Adventure, Dramas, International Movies"
s407,"Girl, Boy, Bakla, Tomboy",9,2013,PG-13,103,"Comedies, International Movies"
s408,The Tourist,7.54,2010,PG-13,103,"Action & Adventure, Romantic Movies"
s409,Alone in Berlin,4.76,2016,R,103,Dramas
s410,Along Came a Spider,9.23,2001,R,103,Thrillers
s411,Angel Eyes,8.64,2001,R,103,"Dramas, Romantic Movies"
s412,BASEketball,1.96,1998,R,103,"Comedies, Sports Movies"
s413,Eyes of a Thief,2.44,2014,PG-13,103,"Dramas, Independent Movies, International Movies"
s414,Buffalo Boys,6.13,2018,R,103,"Action & Adventure, International Movies"
s415,Class Rank,6.06,2018,R,103,Comedies
s416,Dagh Ujala,8.96,2015,R,103,"Dramas, Independent Movies, International Movies"
s417,Danny Says,5.93,2015,R,103,"Documentaries, Music & Musicals"
s418,Dragonheart,5.33,1996,PG-13,103,"Action & Adventure, Sci-Fi & Fantasy"
s419,Enter the Dragon,9.99,1973,R,103,"Action & Adventure, Classic Movies"
s420,Eyyvah Eyyvah 3,5.12,2014,PG,103,"Comedies, International Movies"
s421,Freeway: Crack in the System,9.18,2015,R,103,Documentaries
s422,Get Santa,6.83,2014,PG,103,"Children & Family Movies, Comedies"
s423,God Knows Where I Am,9.21,2016,PG,103,Documentaries
s424,Good Kill,7.77,2014,R,103,Dramas
s425,Holy Hell,9.51,2016,NR,103,Documentaries
s426,Dad Wanted,9.63,2020,PG-13,103,"Children & Family Movies, Comedies, Dramas"
s427,Couple of Days,5.05,2016,PG-13,103,"Dramas, International Movies, Romantic Movies"
s428,Immoral Tales,3.71,1974,G,103,"Dramas, International Movies, Romantic Movies"
s429,In Search of Fellini,6.25,2017,R,103,"Action & Adventure, Dramas"
s430,Capital in the Twenty-First Century,8.35,2019,PG-13,103,Documentaries
s431,Kills on Wheels,9.44,2016,R,103,"Action & Adventure, Dramas, International Movies"
s432,"Les Bleus - Une autre histoire de France, 1996-2016",7.3,2016,R,103,"Documentaries, International Movies, Sports Movies"
s433,Bliss,8.03,1997,R,103,"Dramas, Romantic Movies"
s434,Loco Love,5.94,2017,R,103,"Dramas, Independent Movies, International Movies"
s435,Love In A Puff,9.02,2010,R,103,"Comedies, Dramas, International Movies"
s436,"Love, Rosie",9.84,2014,R,103,"Comedies, International Movies, Romantic Movies"
s437,Mary and the Witch's Flower,6.34,2017,PG,103,"Anime Features, Children & Family Movies"
s438,Oh My Ghost 2,1.72,2011,R,103,"Comedies, Horror Movies, International Movies"
s439,Oh My Ghost 3,5.43,2012,R,103,"Comedies, Horror Movies, International Movies"
s440,Our Shining Days,7.8,2017,PG,103,"Comedies, Dramas, International Movies"
s441,Bana Masal Anlatma,7.51,2015,PG-13,103,"Comedies, International Movies, Romantic Movies"
s442,Rukh,1.93,2017,R,103,"Dramas, Independent Movies, International Movies"
s443,Sex Doll,7.21,2016,G,103,"Dramas, International Movies, Romantic Movies"
s444,St. Agatha,6.67,2018,R,103,"Horror Movies, Independent Movies"
s445,Survivors Guide to Prison,3.16,2017,R,103,Documentaries
s446,Alone/Together,4.18,2019,PG-13,103,"Dramas, International Movies, Romantic Movies"
s447,The First Wives Club,2.06,1996,PG,103,Comedies
s448,The Hurricane Heist,8.81,2018,PG-13,103,Action & Adventure
s449,The Intent 2: The Come Up,8.57,2018,R,103,"Dramas, International Movies"
s450,The Look of Silence,6.83,2014,PG-13,103,"Documentaries, International Movies"
s451,The Perks of Being a Wallflower,7.26,2012,PG-13,103,"Comedies, Dramas"
s452,The Rover,8.77,2014,R,103,"International Movies, Thrillers"
s453,The Unknown Known,9.78,2013,PG-13,103,Documentaries
s454,War,4.03,2007,R,103,Action & Adventure
s455,Legal Hash,6.62,2019,R,103,"Comedies, International Movies"
s456,Zoot Suit,5.92,1981,R,103,"Cult Movies, Dramas, Music & Musicals"
s457,Insidious,7.88,2010,PG-13,103,"Horror Movies, Thrillers"
s458,Quiet,5.77,2020,R,103,"Dramas, International Movies, Music & Musicals"
s459,No Escape,6.78,2015,R,103,Action & Adventure
s460,Love in a Puff,8.49,2010,R,103,"Comedies, Dramas, International Movies"
s461,André & his olive tree,7.8,2020,PG,104,"Documentaries, International Movies"
s462,In a Valley of Violence,6.93,2016,R,104,Action & Adventure
s463,Hubie Halloween,7.1,2020,PG-13,104,"Comedies, Horror Movies"
s464,Ankhon Dekhi,7.81,2013,PG,104,"Dramas, Independent Movies, International Movies"
s465,The Sleepover,3.98,2020,PG,104,"Action & Adventure, Children & Family Movies, Comedies"
s466,Nigerian Prince,5.39,2018,R,104,"Dramas, Independent Movies"
s467,Tango With Me,9.41,2010,PG-13,104,"Dramas, International Movies, Romantic Movies"
s468,Rogue Warfare: The Hunt,3.99,2020,R,104,Action & Adventure
s469,Sylvia,8.53,2018,PG-13,104,"Dramas, International Movies, Thrillers"
s470,Hole in the Wall,1.84,2016,R,104,"Dramas, International Movies"
s471,Super Me,6.35,2021,PG-13,104,"Action & Adventure, Dramas, International Movies"
s472,#FriendButMarried 2,4.69,2020,G,104,"Dramas, International Movies, Romantic Movies"
s473,Athlete A,7.84,2020,PG-13,104,"Documentaries, Sports Movies"
s474,A Whisker Away,1.69,2020,PG,104,"Anime Features, Children & Family Movies, International Movies"
s475,From A to B,9.71,2014,R,104,"Comedies, Dramas, International Movies"
s476,The Disaster Artist,2.71,2017,R,104,"Comedies, Dramas"
s477,Lady Driver,5.43,2019,PG,104,"Dramas, Sports Movies"
s478,Görümce,8.35,2016,R,104,"Comedies, International Movies, Music & Musicals"
s479,The Last Airbender,3.06,2010,PG,104,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
s480,Through My Father's Eyes: The Ronda Rousey Story,7.35,2019,R,104,"Documentaries, Sports Movies"
s481,Uncorked,5.25,2020,R,104,"Dramas, Independent Movies"
s482,The Occupant,5.96,2020,R,104,"Independent Movies, International Movies, Thrillers"
s483,Alakada Reloaded,8.95,2017,R,104,"Comedies, International Movies"
s484,Horse Girl,7.27,2020,R,104,"Dramas, Independent Movies"
s485,Heavy,6.51,1995,R,104,"Dramas, Independent Movies, Romantic Movies"
s486,Potato Potahto,1.55,2017,R,104,"Comedies, Dramas, International Movies"
s487,Paulettante Veedu,9.27,2016,PG-13,104,"Dramas, International Movies"
s488,The Accidental Spy,8.74,2017,R,104,"Action & Adventure, Comedies, International Movies"
s489,Organize Isler,4.02,2005,PG-13,104,"Action & Adventure, Comedies, International Movies"
s490,Bygones Be Bygones,3.89,2017,R,104,"Comedies, International Movies, Romantic Movies"
s491,The Girl Allergic to Wi-Fi,6.26,2018,R,104,"International Movies, Romantic Movies"
s492,Wine Country,9.6,2019,R,104,Comedies
s493,Munafik 2,7.91,2018,R,104,"Horror Movies, International Movies"
s494,My Only Mother,7.67,2013,PG-13,104,"Comedies, Dramas, International Movies"
s495,Burn Out,7.98,2017,R,104,"Action & Adventure, International Movies"
s496,Monster Run,6.83,2020,PG-13,104,"Action & Adventure, International Movies"
s497,Candyflip,9.04,2017,R,104,"Dramas, Independent Movies, International Movies"
s498,All of You,7.62,2017,R,104,"Comedies, Dramas, International Movies"
s499,The Christmas Chronicles,3.65,2018,PG,104,"Children & Family Movies, Comedies"
s500,Zokkomon,3.2,2011,PG,104,"Children & Family Movies, Dramas"
s501,How to Get Over a Breakup,7.68,2018,R,104,"Comedies, International Movies, Romantic Movies"
s502,Lifeline,9.68,1997,PG-13,104,"Action & Adventure, International Movies"
s503,Carbon,6.54,2017,R,104,"Dramas, International Movies, Thrillers"
s504,Perdida,3.98,2018,R,104,"Dramas, International Movies, Thrillers"
s505,Kocan Kadar Konus 2: Dirilis,8.82,2016,PG-13,104,"Comedies, International Movies, Romantic Movies"
s506,Like Father,6.24,2018,R,104,"Comedies, Dramas"
s507,Stretch Armstrong: The Breakout,3.24,2018,TV-Y7,104,Children & Family Movies
s508,Ravenous,1.34,2017,R,104,"Horror Movies, International Movies"
s509,Getaway Plan,4.61,2016,R,104,"International Movies, Thrillers"
s510,Much Loved,6,2015,R,104,"Dramas, Independent Movies, International Movies"
s511,Amar,6.86,2017,R,104,"Dramas, International Movies, Romantic Movies"
s512,Liar's Dice,7.51,2013,R,104,"Dramas, Independent Movies, International Movies"
s513,Kanavu Variyam,4.25,2017,PG,104,"Comedies, Dramas, International Movies"
s514,The Next Skin,4.31,2016,R,104,"Dramas, International Movies"
s515,Clinical,7.03,2017,R,104,"Horror Movies, Thrillers"
s516,High Strung Free Dance,7.43,2019,PG-13,104,"Dramas, Music & Musicals, Romantic Movies"
s517,Hide and Seek,7.7,2016,PG-13,104,"International Movies, Thrillers"
s518,Just Another Love Story,2.31,2007,R,104,"Dramas, International Movies"
s519,28 Days,3.51,2000,PG-13,104,"Comedies, Dramas"
s520,A Bad Moms Christmas,9.04,2017,R,104,Comedies
s521,The Starling,8.46,2021,PG-13,104,"Comedies, Dramas"
s522,Angry Indian Goddesses,7.78,2015,R,104,"Dramas, Independent Movies, International Movies"
s523,Betting on Zero,1.93,2017,PG,104,Documentaries
s524,Camera Store,3.35,2016,R,104,"Comedies, Dramas"
s525,Camp Cool Kids,4.69,2017,G,104,"Children & Family Movies, Comedies, Dramas"
s526,Christopher Robin,8.33,2018,PG,104,"Children & Family Movies, Comedies, Dramas"
s527,Chronicle of an Escape,7.62,2006,R,104,"Dramas, International Movies, Thrillers"
s528,Doubt,8.2,2008,PG-13,104,"Dramas, Faith & Spirituality"
s529,FTA,6.69,1972,R,104,Documentaries
s530,Five Elements Ninjas,1.75,1982,R,104,"Action & Adventure, International Movies"
s531,Freshman Year,4.58,2019,PG,104,"Dramas, Faith & Spirituality"
s532,Head On,1.99,1998,R,104,"Dramas, Independent Movies, LGBTQ Movies"
s533,Dark Waters,1.37,1956,PG-13,104,"Classic Movies, Dramas, International Movies"
s534,Vampire Academy,8.78,2014,PG-13,104,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
s535,Iceman,8.97,2014,R,104,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s536,La Última Fiesta,2.49,2016,R,104,"Comedies, International Movies"
s537,Felon,1.11,2008,R,104,"Action & Adventure, Dramas"
s538,Martin Lawrence Live: Runteldat,6.34,2002,R,104,Stand-Up Comedy
s539,Never Back Down 2: The Beatdown,7.05,2011,R,104,"Action & Adventure, Dramas, Sports Movies"
s540,No Reservations,9.49,2007,PG,104,"Comedies, Romantic Movies"
s541,The Meddler,3.63,2015,PG-13,104,"Comedies, Dramas, Independent Movies"
s542,Rajnigandha,8.43,1974,PG,104,"Comedies, Dramas, Independent Movies"
s543,Back to Q82,9.29,2017,PG-13,104,"Comedies, International Movies"
s544,Rocky V,5.44,1990,PG-13,104,"Dramas, Sports Movies"
s545,Solomon Kane,9.32,2009,R,104,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s546,Super Dark Times,6.6,2017,R,104,"Dramas, Independent Movies, Thrillers"
s547,Table Manners,5.89,2018,R,104,"Comedies, Dramas, International Movies"
s548,The Dukes of Hazzard,6.2,2005,PG-13,104,"Action & Adventure, Comedies"
s549,The Forbidden Kingdom,7.09,2008,PG-13,104,"Action & Adventure, Sci-Fi & Fantasy"
s550,The Model,6.26,2016,R,104,"Dramas, Independent Movies, International Movies"
s551,The Muppets,6.6,2011,PG,104,"Children & Family Movies, Comedies"
s552,The Seven Five,3.18,2014,R,104,Documentaries
s553,The Tribes of Palos Verdes,6.48,2017,R,104,"Dramas, Independent Movies, Sports Movies"
s554,Tortilla Soup,7.86,2001,PG-13,104,"Comedies, Dramas, Romantic Movies"
s555,Tremors 3: Back to Perfection,2.2,2001,PG,104,"Comedies, Horror Movies, Sci-Fi & Fantasy"
s556,Unacknowledged,6.73,2017,R,104,Documentaries
s557,A Billion Colour Story,8.73,2016,PG-13,104,"Dramas, Independent Movies, International Movies"
s558,Kocan Kadar Konus,9.47,2015,R,104,"Comedies, International Movies, Romantic Movies"
s559,Theeram,8.78,2017,PG-13,104,"Dramas, International Movies, Romantic Movies"
s560,Yes Man,6.66,2008,PG-13,104,"Comedies, Romantic Movies"
s561,House Party,8.72,1990,R,104,"Comedies, Cult Movies"
s562,Mundina Nildana,5.76,2019,R,104,"Dramas, International Movies, Romantic Movies"
s563,Doob: No Bed of Roses,5.65,2017,PG,104,"Dramas, Independent Movies, International Movies"
s564,Mystic Pizza,6.73,1988,R,104,"Comedies, Dramas, Independent Movies"
s565,"Kalel, 15",9.04,2019,R,105,"Dramas, Independent Movies, International Movies"
s566,The Kissing Booth,6.23,2018,PG-13,105,"Comedies, Romantic Movies"
s567,The Blue Lagoon,5.32,1980,R,105,"Dramas, Romantic Movies"
s568,Holidate,5.66,2020,R,105,"Comedies, Romantic Movies"
s569,The Climb,1.54,2017,PG-13,105,"Action & Adventure, Comedies, Dramas"
s570,The Amazing Praybeyt Benja ,8.17,2014,PG-13,105,"Action & Adventure, Comedies, International Movies"
s571,The Smurfs 2,6.27,2013,PG,105,"Children & Family Movies, Comedies"
s572,Simon Killer,7.78,2012,R,105,"Dramas, Independent Movies, Thrillers"
s573,Ip Man 4: The Finale,7.64,2019,R,105,"Action & Adventure, Dramas, International Movies"
s574,Double Jeopardy,8.28,1999,R,105,Thrillers
s575,Sisterakas,2.82,2012,PG-13,105,"Comedies, International Movies"
s576,Overnight Republic,2.44,2017,R,105,"Comedies, International Movies"
s577,She Made Me a Cri al,6.55,2006,PG-13,105,"Comedies, International Movies"
s578,Black Island,1.7,2021,R,105,"International Movies, Thrillers"
s579,Either Me Or My Auntie,5.08,2006,PG,105,"Comedies, International Movies"
s580,The Half Of It,6.86,2020,PG-13,105,"Comedies, Dramas, LGBTQ Movies"
s581,What a Girl Wants,6.76,2003,PG,105,"Children & Family Movies, Comedies"
s582,The Stronghold,4.81,2021,R,105,"Action & Adventure, Dramas, International Movies"
s583,Sanitation Day,5.36,2020,PG-13,105,"Dramas, International Movies, Thrillers"
s584,The Set Up,8.95,2019,R,105,"Dramas, International Movies"
s585,Rich in Love,6.09,2020,PG-13,105,"Comedies, International Movies, Romantic Movies"
s586,Freaks,8.39,2018,R,105,"Independent Movies, Sci-Fi & Fantasy, Thrillers"
s587,Breaking the Bank,9.02,2014,PG,105,"Comedies, International Movies"
s588,Deep Blue Sea,7.81,1999,R,105,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
