user_id,movie_ids
39,"s5986,s4266,s5517,s3126,s1050,s5789,s3698,s86,s2468,s2264,s1227,s2400,s6105,s2819,s2422,s3367,s1796,s4026,s931,s1702,s3747,s5392,s489,s670,s1106,s875,s5000,s1052,s2226,s3589,s4896,s2621,s1414,s2248,s942,s448,s1637,s4671,s1785,s5285,s999,s5828,s5439,s1231,s2963,s5384,s5908,s4560,s4105,s3507,s668,s4023,s1320,s595,s4176,s4725,s505,s720,s6037,s2972,s2268,s3089,s5463,s3803,s5286,s3038,s4226,s1388,s1531,s5131,s4882,s4997,s1798,s3362,s2973,s946,s4128,s5532,s1008,s1896,s3516,s1082,s3192,s5204,s5041,s3359,s2135,s1765,s4159,s5444,s394,s5542"
40,"s1732,s3045,s1620,s1693,s5143,s5323,s1777,s116,s500,s2995,s1603,s5827,s5755,s3533,s926,s1166,s1031,s3399,s2248,s3589,s1801,s4962,s4345,s5979,s192,s719,s2712,s4155,s1469,s3134,s2544,s2986,s5791,s5584,s1369,s2330,s1978,s2470,s1387,s2109,s4336,s1525,s434,s5805,s2735,s5590,s725,s908,s3012,s361,s5198,s3602,s3915,s1587,s246,s2767,s4596,s907,s2657,s343,s5162,s1564,s5645,s559,s4852,s5,s5134,s5264,s1443,s5118,s1212,s4793,s2077,s3237,s1197,s5300,s5381,s1856,s2220,s1439,s2987,s5816,s3573,s668,s316,s1090,s2597,s2081,s3499,s2743,s5652,s1081,s5231,s4816,s4776,s2679,s1964,s2713,s421,s4513,s2845,s2977,s243,s3299,s662,s5129,s1764,s3998"
41,"s5783,s69,s5131,s368,s5504,s4434,s396,s3238,s1196,s5008,s1400,s5042,s5220,s4159,s4365,s3349,s5805,s5935,s3541,s5012,s5492,s3943,s1095,s2569,s941,s5477,s2120,s3140,s2383,s1710,s3482,s5687,s4455,s3693,s4366,s4024,s1045,s616,s5991,s3379,s2728,s1589,s1279,s4987,s2038,s2926,s88,s3632,s3617,s106,s1111,s3856,s2708,s4038,s1576,s3772,s2259,s1451,s3679,s4426,s2944,s1889,s4623,s1504,s757,s5859,s4648,s5211,s5003,s3780,s3663,s4020,s960,s5226,s937,s494,s4804,s5064,s420,s2293,s98,s4995,s5088,s4492,s3972,s1829,s4209,s4005,s2245,s1106,s2166,s870,s817,s1621,s4242,s1238,s4564,s4310,s6103,s3369,s807,s3227,s2509,s4342,s4811,s1756,s1468,s3634,s2448,s2473,s3657,s5336,s3683,s2105,s3163,s15,s2890,s6098,s1725,s4730,s3156,s1894,s2264,s5873,s5102,s4805,s5232,s4816,s1409,s5244,s5323,s4927,s1946,s3004,s3217,s5487,s90,s263,s1025,s3614,s3285,s2718,s3420,s3948,s3585,s4254,s3193,s322"
42,"s5401,s77,s859,s5195,s3481,s4193,s4941,s1781,s4051,s1408,s3280,s1661,s740,s1737,s6005,s4858,s3171,s398,s2040,s3179,s5093,s4433,s2415,s2058,s2317,s3326,s3386,s4808,s1714,s2621,s4620,s96,s1091,s3525,s1825,s3657,s4004,s379,s5066,s416,s3743,s234,s1431,s2182,s5529,s5094,s1612,s3114,s1834,s5653,s1664,s2906,s4334,s2059,s277,s5344,s3699,s2583,s397,s1452,s1038,s268,s3526,s953,s3412,s907,s315,s3975,s288,s2368,s3390,s454,s395,s5921,s5055,s3245,s722,s408,s174,s4535,s5783,s5039,s3519,s929,s1118,s838"
43,"s4336,s4474,s3484,s3012,s3629,s5075,s3473,s860,s3216,s4542,s3395,s4596,s1002,s2365,s176,s1854,s5817,s3023,s4422,s5471,s1969,s971,s3202,s636,s5158,s2463,s5001,s6032,s1924,s801,s5153,s3096,s999,s2726,s3161,s2754,s1261,s6008,s2806,s4291,s4213,s5747,s5144,s442,s4010,s2710,s4989,s3834,s6088,s1428,s4757,s4739,s912,s4083,s1204,s654,s4337,s4324,s1922,s354,s1968,s759,s5829,s1057,s1030,s5522,s937,s5162,s4129,s1330,s5826,s5949,s4284,s120,s1197,s488,s4896,s1511,s4116,s1491,s405,s2288,s1528,s3350,s4502,s2722,s3587,s4620"
44,"s1729,s5226,s720,s2960,s3116,s4838,s744,s3179,s3161,s2394,s5647,s1063,s2551,s5691,s616,s4273,s4911,s3590,s3663,s2847,s4319,s5891,s5711,s733,s5572,s3816,s3421,s3890,s3454,s779,s287,s4992,s4660,s1615,s3615,s5594,s556,s1233,s2972,s687,s2308,s1093,s1477,s3191,s3409,s2419,s2295,s5427,s5059,s5328,s4130,s4017,s5312,s374,s5746,s4259,s4584,s2073,s928,s3275,s5707,s4329,s4209,s1493,s4427,s600,s1696,s2786,s5353,s277,s4979,s4958,s3582,s3672,s4413,s4494,s5362,s3280,s2937,s3339,s1197,s1656,s2274,s1719,s1226,s1431,s4765,s2968,s4575,s1806,s2417"
45,"s1505,s1574,s3829,s1905,s3176,s3616,s1997,s5314,s1794,s1301,s1627,s5629,s4466,s1269,s3308,s987,s5340,s5078,s2165,s3971"
46,"s1003,s4089,s1771,s3037,s468,s81,s312,s3696,s4499,s3283,s452,s3247,s3446,s4486,s320,s40,s431,s979,s4171,s3061,s3690,s46,s5182,s285,s1795,s2432,s2215,s1420,s2693,s4348,s2981,s5525,s574,s3308,s4650,s2891,s1579,s2092,s157,s5002,s115,s5993,s5733,s334,s668,s5233,s5465,s4812,s2043,s1179,s999,s4323,s5189,s5024,s5785,s2436,s1961,s351,s5280,s1171,s4012,s1344,s2068,s1524,s974,s1326,s4661,s1200,s3936,s4720,s4798,s4326,s3534,s4953,s4998,s4669,s1603,s5375,s3551,s413,s5848,s4475,s1821,s4958,s5324,s4971,s4647,s273,s815,s4084,s915,s878,s4752,s4036,s3460,s3157"
47,"s1029,s5067,s4839,s3419,s5967,s3896,s4318,s706,s1814,s6092,s4900,s2979,s4117,s5797,s130,s1877,s1937,s4717,s57,s5567,s5169,s3125,s5745,s2148,s3828,s371,s3050,s2705,s1136,s2669,s1231,s3032,s3706,s3366,s891,s4338,s5301,s2875,s6052,s1797,s842,s3780,s3922,s78,s5814,s2487,s2782,s2248,s2260,s4340,s3225,s2245,s4313,s1272,s2683,s2057,s1363,s38,s509,s2310,s3194,s270,s1591,s2329,s1706,s196,s5994,s6035,s339,s242,s30,s596,s5863,s1141"
48,"s2680,s1381,s4613,s3130,s986,s3396,s3797,s4998,s14,s1111,s810,s3634,s5791,s2043,s983,s4232,s1544,s2152,s4521,s2123,s5143,s4701,s1117,s2717,s4661,s3134,s966,s1142,s3546,s1449,s2862,s3282,s4505,s5249,s5098,s181,s4547,s3309,s988,s2244,s2909,s5974,s773,s1277,s1968,s3290,s180,s1178,s5550,s5834,s2612,s5421,s5189,s5665,s607,s4490,s1717,s4119,s3917,s2003,s2307,s4439,s4084,s5266,s5465,s342,s2955,s1673,s3728,s1643,s968,s5349,s5872,s1181,s2842,s2505,s312,s2080,s3781,s782,s681,s1400,s2179,s3301,s6102,s3911,s2245,s5567,s3225,s2462,s6078,s129,s3508,s1778,s5453,s4387,s551,s2900,s1658,s4289,s3179,s4762,s1222,s5118,s3321,s4916,s4058,s2212,s1076,s4947,s3014,s1587,s572,s3898,s3197,s2973,s1858,s4406,s424,s2755,s1388,s4039,s3239,s1008,s5369,s4202,s11,s2330,s5264,s2538,s5350,s4070"
49,"s2301,s5900,s5252,s975,s5759,s1345,s231,s4768,s3680,s5645,s3075,s3868,s5430,s5684,s2572,s3167,s139,s410,s3416,s1334,s2104,s3427,s2139,s4569,s6085,s4197,s5292,s3380,s4545,s6005,s1027,s1708,s2795,s160,s4360,s5829,s1666,s1957,s1285,s3794,s4635,s4534,s4681,s1360,s50,s1790,s2950,s1986,s1804,s490,s779,s27,s5632,s4720,s4688,s5882,s5037,s5762,s4962,s2058,s4131,s570,s4500,s1727,s475,s2847,s2803,s1262,s877,s1145,s2903,s2590,s4091,s532,s1627,s5550,s5427,s5001,s5886,s3971,s4587,s5586,s3170,s2868,s3452,s2428,s498,s4882,s1825,s1567,s3544,s3634,s2347,s4813,s3477,s1236,s3286,s4775,s381,s3162,s5834,s812,s2119,s2777,s660,s4234,s1647,s1367,s4527,s2832,s4830,s996,s579,s1516,s666,s2967,s3136,s5219,s1185,s4732,s2317,s3510,s4257,s615,s3455,s2688,s963,s73,s5318,s5470,s5314,s6042,s656,s5133,s207,s1910,s123,s4146,s1012,s1819,s2022,s49,s2601,s4575,s986,s577,s3663,s988,s4722,s414,s5565,s5450,s1128,s3490,s1563,s345,s1024,s3763,s2734,s1167,s4498,s2690,s5723"
50,"s5810,s4521,s3405,s4535,s872,s5942,s3305,s5895,s2582,s347,s4751,s1172,s190,s2388,s2784,s4315,s3440,s33,s1755,s5843,s5140,s900,s1082,s4791,s1824,s6089,s5835,s4308,s2358,s5440,s3408,s2322,s216,s4777,s2420,s3952,s5868,s5317,s2707,s6010,s223,s2543,s1832,s276,s2390,s4889,s3590,s1141,s4031,s4236,s4725,s2869,s2494,s5357,s576,s5970,s3536,s1882,s1143,s1436,s3081,s1475,s5061,s2138,s3138,s3315,s4567,s2601,s302,s521,s1191,s2131,s2055,s4876,s5160,s5118,s5400,s230,s5849,s4061,s1601,s3737,s57,s2400,s3569,s4545,s5092,s1126,s5415,s3685,s3267,s3370,s2159,s549,s1067,s4761"
51,"s5543,s5169,s6083,s1693,s2518,s3916,s5932,s3026,s30,s180,s167,s5625,s1711,s4248,s1591,s5340,s4308,s1704,s4055,s1304,s2614,s4856,s1509,s5869,s1338,s3420,s5166,s2025,s121,s5870,s3866,s2525,s351,s501,s3679,s905,s3570,s1250,s3109,s5731,s2763,s4352,s1768,s3043,s2618,s3432,s21,s1506,s4972,s2517,s4484,s1286,s12,s5912,s2846,s5834,s5322,s2808,s5147,s3174,s1044,s3971,s4579,s799,s3376,s3893,s64,s5368,s2439,s1200,s5263,s3596,s3296,s1199,s437,s1723,s4041,s5719,s202,s3338,s208,s2464,s626,s1206,s604,s400,s3040,s2888,s2230,s5304,s5642,s1854,s4257,s127,s1570,s1710,s5302,s1592,s199,s2577,s446,s5793,s4400,s2551,s4966,s4144,s382,s3943,s3033,s1151,s795,s1712"
52,"s4126,s1705,s2880,s2618,s4392,s2400,s3503,s5641,s714,s5846,s1256,s497,s174,s5177,s5659,s1763,s2503,s6083,s3032,s105,s2587,s1219,s4976,s747,s5167,s1916,s2734,s4137,s5596,s2763,s1217,s867,s325,s2291,s2031,s5273,s3860,s5669,s5018,s1860,s2327,s5061,s1010,s2386,s3110,s2634,s1596,s4961,s37,s3588,s1019,s4899,s3108,s3476,s2868,s3612,s959,s972,s2583,s247,s5028,s3167,s1512,s27,s2760,s1454,s808,s1561,s1837,s3283,s5281,s876,s3905,s3791,s1353,s4128,s2502,s2095,s6011,s3698,s980,s4053,s4306,s2865,s1528,s5900,s1509,s1001,s3537,s2281,s711,s2685,s283,s918,s5670,s5794,s3125,s5873,s3321,s919,s2980,s2693,s3578,s2233,s394,s5740,s2736,s4032,s5118,s3326,s539,s607"
53,"s2257,s5155,s491,s4451,s1673,s761,s2513,s4953,s4038,s5914,s5801,s4824,s6023,s2199,s4615,s4608,s5118,s5293,s3684,s4884,s5462,s5977,s3183,s2773,s3821,s2047,s4447,s5746,s1734,s1820,s454,s2720,s2081,s803,s1455,s1068,s4966,s552,s2054,s5538,s3948,s3855,s3999,s4513,s21,s3161,s3255,s4765,s743,s5072,s4383,s4631,s2710,s3381,s1454,s38,s5205"
54,"s5232,s5810,s5941,s867,s485,s4542,s2453,s406,s3438,s2725"
55,"s1678,s3203,s1043,s3182,s1681,s1354,s1535,s1804,s2306,s2660,s3075,s128,s1971,s2055,s749,s3060,s938,s3923,s3846,s564,s1631,s3128,s1374,s2051,s3244,s5592,s5619,s5346,s5810,s1688,s5491,s768,s3633,s815,s2755,s5880,s5503,s6005,s3070,s2123,s1965,s4413,s4240,s155,s1282,s2041,s2231,s534,s4230,s1077,s468,s4992,s4503,s445,s4056,s4904,s3759,s2850,s4958,s2910,s734,s3681,s2442,s1745,s4782,s2100,s3874,s2856,s5631,s4246,s2367,s5888,s923,s4051,s4249,s969,s3117,s4406,s3315,s4691,s2027,s1545,s430,s2082,s1152,s5397,s1229,s5818,s3851,s4197,s1619,s3868,s4567,s2073,s4639,s1498,s2718,s3299,s5276,s3857,s21,s447,s3415,s3722,s750,s5690,s782,s4036,s2393,s4754,s1578,s5882,s4730,s3517,s5383,s5148,s4474,s4415,s5904,s4342,s2577,s5122,s6027,s5898,s1557,s171,s3148,s5675,s1166,s477,s255,s4733,s2414,s3250,s5307,s233,s2681,s2002,s1377,s5562,s4253,s5205,s83,s3402,s527,s5094,s4005,s3416,s3744,s4022,s4873,s1436,s413,s3452,s981,s4947,s3300,s2534,s3297,s3780,s1234,s4115,s3430,s1172,s5155,s3984,s4275,s4371,s5204,s3912,s3094,s4468,s3605,s1252,s4932,s2992,s5723,s961,s3195,s4509,s4287,s49,s2081,s5692,s178,s4519,s4380,s1205,s1244,s4783,s1412,s5899,s1270,s720,s2124,s2761,s739,s5837,s1682,s777"
56,"s2299,s1640,s4474,s1275,s1307,s4745,s5154,s1272,s3081,s1525,s5278,s2140,s611,s1000,s4164,s4571,s4348,s1834,s4038,s5160,s27,s2613,s93,s298,s5396,s2314,s87,s5409,s4304,s3846,s200,s2878,s3836,s4436,s3431,s4812,s1795,s193,s4967,s2803,s1659,s5938,s5750,s6077,s3965,s3027,s5928,s1495,s3120,s3816,s3638,s404,s4195,s3102,s2003,s409,s2315,s2114,s2858,s858,s2674,s2088,s2097,s5373,s73,s5292,s5252,s1726,s2759,s4084,s4455,s654,s1529,s1786,s4461,s2027,s1524,s2593,s1012,s4147,s3919,s3560,s5043,s4811,s6075,s4450,s6092,s2337,s5972,s4652,s4898,s4712,s1905,s3578,s3695,s1056,s5863,s3275,s6007,s3289,s5550,s5002,s1674,s1169,s854,s64,s2358,s5885,s2577,s3482,s4429,s3287,s1156,s1467,s2784,s2062,s1665,s2187,s4917,s2679,s3770,s2951,s3887,s4056,s969,s2278,s4278,s1612,s1668,s2715,s925,s5948,s5595,s612,s4572,s5887,s3252,s5501,s474,s1559,s290,s3158,s4388,s536,s5804,s5534,s5987,s2827,s4495,s4119,s2490,s1644,s3558,s3059,s3128,s5537,s433,s3621,s4542,s1398,s5236,s5650,s6093,s4468,s1927,s1110,s4339,s3140,s2580,s2229,s4547"
57,"s3224,s3664,s1655,s3657,s2441,s5182,s1305,s3913,s6062,s1354,s5133,s638,s5697,s1209,s1083,s2916,s1295,s2026,s508,s2839,s194,s5773,s2554,s1610,s1063,s3869,s826,s5966,s2746,s3371,s2996,s2749,s2153,s5408,s86,s4720,s5599,s3073,s6029,s5068,s335,s379,s4094,s3357,s353,s3955,s2710,s5311,s2519,s2386,s193,s5278,s5566,s1440,s2894,s158,s1178,s199,s329,s4534,s42,s3247,s5484,s5492,s3464,s1466,s2185,s2738,s1465,s4410,s973,s4123,s2038,s4196,s5109,s1238,s4264,s3454,s2555,s1071,s2187,s3840,s4937,s148,s5237,s2899,s5764,s5556,s1744,s5099,s3350,s5770,s763,s4708,s993,s3545,s4210,s3211,s2680,s615,s5293,s4573,s3510,s3275,s2237,s2042,s3776,s2868,s1803,s3636,s2346,s160,s4257,s4965,s2924,s1766,s1511,s4312,s3780,s1257,s5896,s5609,s3552,s400,s4147,s2694,s3623,s190,s4390,s5739,s5400,s5398,s3011,s4730,s1859,s1114,s3067,s1438,s575,s2423,s5720,s1003,s4403"
58,"s7,s1936,s3584,s2168,s3423,s1133,s3868,s1672,s1215,s5395,s2654,s3905,s4012,s5043,s5031,s4066,s4872,s458,s784,s5468,s2859,s108,s3882,s3285,s5840,s825,s1349,s1087,s6088,s5036,s469,s4150,s3387,s304,s4403,s1713,s2469,s6042,s1646,s605,s4028,s115,s4117,s3375,s3247,s5905,s1780,s5367,s4432,s1160,s2694,s4118,s576,s3053,s2603,s3808,s3184,s3177,s2969,s2505,s1681,s2219,s1130,s5059,s801,s3162,s1419,s5714,s4198,s1748,s89,s3213,s3993,s755,s3888,s4740,s4785,s2503,s1856,s232,s854,s1814,s4076,s5177,s2215,s5253,s885,s5656,s5173,s2516,s2065,s3437,s682,s2952,s1858,s4312,s2003,s4313,s540,s3678,s2260,s4251,s1390,s1423,s2385,s1730,s722,s3004,s4601,s2258,s4434,s5057,s2014,s4665,s1229,s2951,s4348,s5321,s1965,s4310,s3918,s3216,s4808,s4090,s530,s5133,s2918,s4861,s2370,s4039,s2432,s2335,s4515,s3126,s476,s3229,s2890,s5163,s1551,s4755,s721,s144"
59,"s3958,s3973,s3284,s5752,s413,s5475,s4446,s4354,s2833,s473,s4295,s279,s1744,s4012,s3099,s5984,s5652,s379,s1391,s1433,s3795,s2404,s2809,s4291,s4183,s5610,s3344,s41,s587,s5970,s2716,s3267,s5574,s5083,s1688,s843,s2751,s2330,s1534,s4197,s803,s3350,s3347,s3382,s1698,s3506,s1398,s4141,s3313,s4681,s4621,s210,s4074,s3508,s2909,s795,s1802,s5322,s5202,s2459,s5320,s3676,s2038,s3991,s4131,s5191,s2631,s2649,s4399,s4572,s626,s5393,s3010,s3891,s4027,s5785,s4974,s1148,s2654,s584,s5820,s961,s1918,s1949,s2706,s781,s4441,s5367,s4252,s123,s1984,s1008,s5665,s5492,s3027,s1121,s5131,s5999,s5625,s4264,s5854,s2098,s2206,s180,s3373,s4521,s5180,s4701,s3442,s4975,s2990,s5000,s3210,s5424,s3259,s5262,s3718,s1363"
60,"s3719,s5150,s3876,s2446,s2498,s2109,s751,s1265,s161,s4835,s111,s4795,s4636,s2462,s764,s3813,s5848,s1234,s4246,s5677,s671,s5057,s3960,s1354,s828,s2142,s5632,s1799,s3354,s3964,s2588,s338,s1831,s5221,s825,s460,s2405,s6050,s907,s5720,s141,s5614,s207,s5467,s2050,s3054,s2343,s2190,s2371,s210,s2504,s553,s5322,s2831,s2362,s5693,s6073,s5953,s1338,s1832,s2022,s116,s2241,s3158,s236,s352,s3378,s1205,s3410,s308,s4243,s2500,s5802,s4753,s1379,s3782,s4743,s2768,s847,s1303,s4896,s4573,s4997,s1861,s5428,s5619,s2518,s5653,s1041,s2887,s4730,s4402,s1984,s3669,s2829,s2858,s441,s5931,s3462,s1137,s5078,s3628,s135,s5895,s2951,s824,s2039,s2251,s331,s3222,s1223"
61,"s2445,s4676,s4794,s3028,s375,s5413,s3259,s2205,s2486,s4735,s3956,s1605,s1258,s2765,s6068,s3583,s3020,s139,s4992,s1009,s4535,s5430,s2835,s4871,s610,s4588,s1638,s1127,s681,s1480,s2157,s4265,s4082,s1843,s1011,s3757,s4957,s163,s3790,s1431,s2567,s1695,s3981,s3706,s3044,s1562,s3089,s785,s2654,s4604,s1838,s4719,s3290,s47,s5058,s837,s3083,s2131,s3470,s2556,s941,s406,s5651,s5526,s2168,s4721,s5632,s6033,s1988,s1591,s1909,s1519,s5363,s3500,s3079,s5991,s5629,s3594,s1113,s2187,s197,s2906,s5974,s3124,s3659,s166,s5379,s5053,s1663,s4427,s327,s871,s1512,s1865,s2971,s284,s3105,s3849,s3490,s1451,s4729,s4936,s5378,s3699,s1483,s4578,s4910,s5601,s484,s136,s4340,s2035,s1099,s5865,s90,s4364,s2993,s4624,s4428,s3850,s3050,s1840,s1336,s4445,s6073,s2737,s4978,s1158,s4678,s3437,s3553,s3069,s460,s117,s3162,s2239,s697,s1338,s112,s2300,s1962,s89"
62,"s992,s1091,s143,s735,s3353,s1867,s4332,s1414,s79,s172,s1451,s2562,s727,s864,s3921,s2307,s5347,s3831,s2430,s3232,s1162,s2718,s866,s2737,s211,s3499,s5576,s2795,s3456,s2692,s796,s195,s3872,s2093,s4838,s5407,s523,s2617,s2981,s5717,s4043,s379,s589,s1401,s1257,s4732,s4519,s2264,s4769,s5959,s4052,s4741,s5844,s5175,s1873,s4015,s1449,s4101,s882,s2035,s3217,s2746,s1412,s5123,s5084,s2956,s2854,s4679,s2977,s49,s3366,s3259,s4817,s650,s2788,s5498,s1129,s1841,s5736,s3009,s1887,s3682,s1478,s2477,s1564,s274,s4491,s4295,s3244,s1706,s676,s4085,s3984,s4019,s4626,s4035,s4790,s5141,s1359,s5873,s981,s1381,s4404,s3986,s1436,s2500"
63,"s5010,s3369,s1046,s2334,s5404,s3276,s5183,s251,s5764,s4415,s2970,s2282,s199,s4375,s5388,s3923,s5664,s2818,s5573,s5890,s3501,s1743,s5850,s3687,s2643,s2922,s5298,s3819,s4503,s5793,s5833,s2869,s2212,s3188,s4698,s5195,s4853,s3074,s5339,s2423,s1136,s4301,s3863,s2649,s5547,s4765,s398,s1693,s5269,s1314,s204,s52,s3278,s2441,s3119,s376,s29,s1330,s5510,s1056,s17,s3862,s41,s3831,s4755,s1266,s3575,s4624,s4947,s78,s706,s2023,s5100,s4463,s4353,s2194,s5632,s1479,s5636,s2029,s3619,s3763,s2108,s5281,s16,s6029,s4331,s4193,s1084,s5088,s690,s4106,s3039,s4724,s3269,s5014,s4362,s2206,s4257,s2833,s2353,s5229,s403,s2999,s471,s5508,s2773,s5060,s4956,s5042,s2335,s983,s3921,s11,s1825,s4933,s870,s1234,s5877,s5846,s3732,s2848,s2459,s2898,s2808,s946,s2222,s4147,s5497,s701,s4675,s1597,s321,s3253,s66,s2811,s2611,s1681,s4306,s3452,s395,s2801,s4093,s4619"
64,"s477,s2334,s5745,s575,s535,s4388,s3261,s2975,s1576,s1483,s5433,s2999,s4691,s5857,s3992,s3453,s1703,s3962,s4329,s1874,s1650,s2537,s2886,s3658,s1661,s5137,s2015,s419,s310,s5417,s4968,s2684,s5056,s5480,s4466,s5344"
65,"s3358,s3085,s1008,s1259,s1261,s2909,s1147,s3134,s1379,s4913,s2743,s3403,s1965,s1757,s4244,s560,s2299,s842,s4700,s58,s5268,s3349,s2931,s3432,s5027,s5558,s4725,s1841,s1644,s4420,s2631,s2663,s2030,s5169,s1885,s4704,s4709,s3322,s1491,s2553,s1809,s4596,s3762,s3337,s176,s5124,s5141,s4541,s443,s4563,s3487,s1962,s5064,s5476,s2879,s3492,s4009,s5437,s1342,s2023,s5857,s5909,s414,s5376,s1612,s4061,s3687,s5199,s2679,s5840,s5727,s4519,s3815,s2819,s5888,s792,s3319,s5290,s1340,s3040,s1815,s4189,s440,s5752,s1906,s4156,s5839"
66,"s1742,s1414,s5971,s403,s5993,s4502,s3298,s4685,s573,s2498,s3110,s3014,s4388,s1312,s5159,s322,s4020,s259,s2300,s3101,s5976,s3106,s5319,s4878,s5369,s3257,s5944,s551,s4176,s3602,s1261,s3893,s4729,s3731,s1313,s810,s1098,s3442,s4653,s436,s1560,s3886,s122,s2652,s4967,s2751,s5870,s5251,s1465,s2975,s3299,s257,s1150,s1877,s2069,s152,s2982,s622,s4406,s266,s128,s3799,s5246,s1747,s2533,s5565,s5178,s3822,s3085,s1566,s3866,s5947,s2750,s115,s3563,s4633,s5012,s4032,s1045,s426,s3914,s4174,s5377,s4221,s5379,s2713,s2760,s1703,s4859,s1581,s5583,s4701,s5056,s3760,s5621,s1238,s3767,s5726,s3121,s2199,s2378,s5301,s5988,s839,s5521,s2833,s5216,s1138,s4275,s2867,s4590,s1503,s3427,s6012,s2186,s4456,s2587,s4023,s239,s1159,s5619,s5471,s5796,s3160,s5186,s1203,s5399,s2861,s2594,s5313,s733,s884,s4974,s133,s1439,s4761,s1744,s2503,s2487,s1987,s5600,s2231,s1418,s2065,s6004,s4120,s437,s4507,s5136,s5514,s4962,s3467,s4854,s5538,s2266,s3088,s1315,s2400,s1732,s2829,s3274,s4479,s6073,s6032,s3490,s5999,s4218,s206,s5210,s3139,s5544,s227"
67,"s3408,s3868,s967,s2491,s2485,s5282,s2307,s1346,s1756,s5060,s3967,s4664,s5355,s4679,s2219,s1051,s783,s4507,s317,s4999,s3393,s1258,s3574,s2639,s20,s632,s3172,s5910,s1967,s2197,s5796,s3624,s2716,s4914,s2000,s1956,s4705,s3228,s581,s10,s4029,s5699,s3926,s4904,s4243,s1452,s1396,s1200,s3304,s4763,s2706,s3843,s4246,s4872,s5417,s2907,s2270,s2238,s2103,s5490,s5294,s472,s680,s3443,s648,s2378,s1131,s573,s5449,s3602,s5046,s5555,s3910,s3360,s5193,s1797,s5831,s1508,s4915,s3249,s3004,s504,s4531,s3807,s1439,s4315,s4548,s3550,s4234,s324,s123,s263,s815,s3077,s1946,s4053,s1283,s3709,s392,s215,s2397,s5725,s738,s6038,s1199,s982,s5792,s3310,s688,s3668,s2611,s4105,s4446,s3806,s2898"
68,"s972,s3781,s3183,s4334,s60,s1019,s3789,s3027,s5788,s4010,s2474,s3396,s1812,s4784,s3803,s2444,s5175,s5380,s1845,s4073,s115,s5800,s2831,s713,s5642,s5379,s5930,s5802,s1796,s5861,s1809,s1806,s5964,s4883,s4272,s4248,s971,s5476,s5001,s4694,s468,s892,s5827,s3514,s736,s1922,s1720,s3832,s332,s1276,s1032,s2440,s4562,s5044,s4538,s875,s5628,s3713,s4021,s3760,s37,s3359,s63,s4914,s1301,s2535"
69,"s659,s2961,s3324,s194,s2022,s4740,s3355,s3629,s5791,s2044,s5877,s3558,s1218,s3726,s2494,s3693,s3921,s1427,s612,s2039,s4218,s3637,s4310,s1873,s5699,s2002,s305,s3702,s1265,s4365,s2948,s4714,s767,s4174,s4679,s131,s2099,s4082,s3545,s4097,s4211,s5823,s5153,s5619,s3287,s4124,s695,s5342,s4090,s3095,s3250,s3585,s3441,s5959,s1177,s5484,s1285,s968,s1496,s4736,s639,s4806,s150,s1730,s881,s4528,s5114,s3252,s3467,s1191,s2933,s5741,s3657,s1804,s5393,s5479,s1988,s586,s5134,s5914,s357,s2833,s153,s2484,s3436,s2043,s5056,s3383,s4935,s2887,s3281,s5825,s4685,s276,s202,s5624,s3566,s4692,s1752,s5437,s4385,s4276,s4804,s1935,s2774,s2990,s2683,s2258,s1870,s233,s2465,s2419,s1369,s397,s4982,s5660,s2767,s4142,s836,s5126,s3660,s2159,s4188,s2890,s3288,s5603,s5599,s41,s3150,s5921,s3169,s4089,s4731,s2371,s3758,s966,s994,s4803,s5169,s2704,s3883,s6095,s3331,s3491,s3791,s4261,s4281,s3623,s449,s5124,s3942,s593,s2582,s57,s4118,s5486,s675,s4612"
70,"s4196,s2154,s1627,s5090,s4070,s1747,s1696,s2644,s479,s2519,s5470,s979,s2253,s234,s5765,s4332,s4435,s3716,s5719,s858,s1716,s2149,s3136,s3773,s5573,s477,s5183,s5556,s3319,s710,s4465,s5936,s4139,s4579,s2968,s2387,s6,s1606,s3306,s1370,s4735,s4852,s5310,s2933,s2405,s908,s1235,s3891,s4788,s1766,s5295,s2181,s156,s4117,s2458,s2048,s6100,s2067,s3244,s1254,s3524,s222,s4526,s220,s1372,s137,s1442,s5570,s143,s3863,s4844,s2302,s5937,s569,s2651,s5442,s3417,s1489,s4908,s4762,s5892,s3425,s1876,s2145,s4640,s5552,s889,s2654,s1223,s3021,s2827,s629,s72,s3885,s1398,s1321,s2333,s1054,s1505,s4769,s1692,s1532,s675,s5955,s2713,s942,s3869,s4699,s865,s5143,s2900,s5244,s2820,s4589,s286,s2234,s5748,s2682,s5166,s601,s157,s5176,s2913,s5228,s1583,s5408,s2062,s2810,s4487,s1481,s4248,s2392,s426,s4689,s3455,s4015,s787,s2586,s508,s2602,s264,s1206,s2543,s5822,s5189,s2076,s162,s3806,s3772,s1758,s4464,s2964,s5326,s1145,s5407,s1610,s4338,s3983,s5856,s375,s3558,s1519,s1171,s5156,s3809,s2511,s1730,s3382,s3559,s4853,s2788,s2111,s5716,s5318,s2337,s3169,s3448,s4771,s4645,s4127,s5727,s1294,s3392,s1093,s5992,s3404,s4047,s1348,s1636"
